@relation higgs

@attribute mll numeric
@attribute mjj numeric
@attribute met-phi_centrality numeric
@attribute mt numeric
@attribute DYjj numeric
@attribute sumMlj numeric
@attribute dphill numeric
@attribute contOLV numeric
@attribute ptTotal numeric
@attribute label {-1, 1}

@data
0.36461,0.18717,0.63753,0.24675,0.32391,0.27405,0.03973,0.46761,0.31533,-1
0.0819,0.31904,0.74137,0.13238,0.29622,0.26272,0.13519,0.27168,0.41914,-1
0.31631,0.11221,0.94999,0.18067,0.35732,0.1386,0.93146,0.56748,0.20714,-1
0.20029,0.41683,0.46754,0.28268,0.52982,0.23957,0.50071,0.26844,0.2165,-1
0.22918,0.33469,0.05246,0.29869,0.53845,0.21433,0.57481,0.1883,0.16883,-1
0.17916,0.22569,0.06063,0.26938,0.42393,0.17832,0.36907,0.4409,0.19888,-1
0.28429,0.30582,0.93317,0.16239,0.42211,0.26887,0.06793,0.31266,0.23568,-1
0.08678,0.44323,0.29418,0.26,0.56539,0.22328,0.14938,0.30981,0.02404,-1
0.13799,0.39626,0.62704,0.11393,0.52181,0.31786,0.06427,0.25132,0.33559,-1
0.24512,0.19452,0.0557,0.21195,0.42564,0.16735,0.47012,0.30227,0.44349,-1
0.22946,0.17846,0.4749,0.32048,0.31632,0.26286,0.05726,0.24817,0.21259,-1
0.14106,0.38775,0.51622,0.28657,0.46022,0.24946,0.1751,0.18564,0.30185,-1
0.11326,0.07958,0.16685,0.23977,0.24987,0.12095,0.13157,0.18391,0.20289,-1
0.16513,0.34553,0.55499,0.15288,0.43692,0.30516,0.13031,0.27685,0.02982,-1
0.09276,0.35612,0.47512,0.30812,0.51195,0.31049,0.11936,0.60168,0.0337,-1
0.17362,1.19199,0.51043,0.24314,0.75189,0.51333,0.10649,0.22531,0.26887,-1
0.42391,0.45909,0.88015,0.27255,0.61843,0.41045,0.77479,0.52539,0.21946,-1
0.06335,0.20798,0.58446,0.17425,0.34457,0.22174,0.11124,0.53937,0.22717,-1
0.24252,0.36375,0.5546,0.25951,0.39613,0.36415,0.26034,0.47439,0.33521,-1
0.12223,1.10221,0.49191,0.21667,0.59175,0.52956,0.07643,0.5024,0.09523,-1
0.2624,0.86526,0.11166,0.23133,0.69919,0.38178,0.63373,0.38344,0.16282,-1
0.20537,0.51395,0.59672,0.24414,0.55305,0.20873,0.8055,0.25657,0.17662,-1
0.0857,0.37309,0.46983,0.18046,0.37806,0.23368,0.15812,0.07009,0.22326,-1
0.19186,0.27251,0.43653,0.28442,0.46316,0.28904,0.2174,0.62734,0.09908,-1
0.15252,0.9237,0.69297,0.19402,0.55727,0.44238,0.27709,0.51491,0.18182,-1
0.2265,0.98554,0.05827,0.32945,0.68749,0.37987,0.43467,0.11532,0.27557,-1
0.11133,1.39729,0.49516,0.22348,0.63198,0.75443,0.14679,0.72923,0.16946,-1
0.24264,1.07491,0.60541,0.27251,0.62474,0.4717,0.15678,0.35883,0.18177,-1
0.11598,0.7694,0.40702,0.22859,0.62683,0.40431,0.15094,0.14145,0.1469,-1
0.29408,1.10361,0.62696,0.24374,0.57585,0.61417,0.14853,0.50617,0.24092,-1
0.07498,0.35952,0.65462,0.06179,0.45687,0.32641,0.06975,0.37173,0.15251,-1
0.11788,0.25885,0.50951,0.27194,0.38466,0.19493,0.18884,0.18441,0.1118,-1
0.24688,0.2567,0.28271,0.33967,0.32895,0.23234,0.20472,0.47738,0.20212,-1
0.05307,0.22392,0.46306,0.22956,0.40516,0.24947,0.03684,0.80531,0.4191,-1
0.16831,0.70222,0.51173,0.25367,0.67294,0.36451,0.14809,0.10905,0.17176,-1
0.1842,0.44099,0.72604,0.1698,0.50422,0.30991,0.18885,0.64608,0.24753,-1
0.28285,0.49912,0.49306,0.28387,0.61447,0.3488,0.31082,0.16629,0.3805,-1
0.21444,0.72452,0.05075,0.32141,0.57576,0.31587,0.79906,0.69174,0.3965,-1
0.07556,1.41593,0.42029,0.23822,0.68492,0.3545,0.22887,0.19535,0.36674,-1
0.15853,0.36606,0.58687,0.20505,0.45197,0.28942,0.30314,0.57837,0.16845,-1
0.09483,0.41617,0.43889,0.32711,0.50168,0.28803,0.11644,0.58692,0.09428,-1
0.16768,1.34268,0.59262,0.11684,0.65764,0.68804,0.0362,0.0766,0.18543,-1
0.10453,0.36529,0.41895,0.16518,0.49589,0.26806,0.14762,0.49018,0.17546,-1
0.09747,0.26911,0.21521,0.30639,0.32507,0.27047,0.11802,0.85164,0.15731,-1
0.17694,1.49456,0.76255,0.15776,0.71794,0.6228,0.22978,0.11244,0.32052,-1
0.26934,0.24219,0.07011,0.25414,0.50769,0.19298,0.52768,0.22831,0.26282,-1
0.16533,0.49938,0.82338,0.10291,0.64272,0.25312,0.40231,0.15709,0.2382,-1
0.15119,0.92819,0.33809,0.3114,0.71418,0.35823,0.34656,0.37148,0.43417,-1
0.25779,0.56511,0.59976,0.22976,0.38666,0.46766,0.05912,0.21502,0.14006,-1
0.15911,0.54013,0.48529,0.31098,0.49167,0.32052,0.11823,0.37847,0.17706,-1
0.16412,0.11626,0.59292,0.12881,0.19365,0.12362,0.39915,0.43756,0.26812,-1
0.21754,0.24231,0.19934,0.27707,0.41218,0.17497,0.49505,0.23003,0.52062,-1
0.09549,0.24214,0.93126,0.06677,0.37618,0.19947,0.18748,0.0735,0.10579,-1
0.23912,0.21631,0.5327,0.33843,0.20131,0.42904,0.08969,0.72041,0.31272,-1
0.22544,0.16608,0.3457,0.20424,0.34864,0.21321,0.24876,0.32528,0.20805,-1
0.24551,1.2421,0.79138,0.15327,0.72386,0.71116,0.1323,0.19021,0.22575,-1
0.39321,0.60451,0.56645,0.39704,0.27148,0.39207,0.34408,0.46598,0.1423,-1
0.2477,0.62989,0.85213,0.16156,0.46568,0.53854,0.27967,0.83589,0.32883,-1
0.10959,0.44392,0.27944,0.17427,0.52143,0.3831,0.14697,0.83914,0.18873,-1
0.10234,0.58995,0.76003,0.07624,0.52339,0.34352,0.13354,0.46791,0.32937,-1
0.06756,0.59133,0.50202,0.312,0.65933,0.40502,0.08084,0.48528,0.67448,-1
0.11706,0.45662,0.68162,0.14328,0.49406,0.27377,0.21246,0.2194,0.25849,-1
0.06712,0.63513,0.42912,0.36255,0.73883,0.41332,0.06804,0.44391,0.24625,-1
0.15615,0.20705,0.18035,0.18353,0.405,0.16213,0.34493,0.4441,0.3578,-1
0.08442,0.14442,0.48796,0.31835,0.34998,0.17685,0.08236,0.18585,0.11305,-1
0.21154,0.18876,0.87299,0.13541,0.2884,0.33426,0.2396,0.9177,0.28259,-1
0.21275,0.14353,0.48981,0.1811,0.22461,0.24671,0.17682,0.63337,0.22588,-1
0.1417,0.28208,0.55198,0.16751,0.43473,0.26478,0.16524,0.64402,0.14793,-1
0.24327,0.17411,0.49191,0.26704,0.27792,0.14897,0.55267,0.23932,0.20662,-1
0.16383,0.18627,0.05322,0.40881,0.20083,0.2216,0.16742,0.34165,0.30845,-1
0.07895,0.7305,0.67461,0.10394,0.54576,0.4152,0.10344,0.02813,0.31945,-1
0.22581,0.82702,0.61302,0.2625,0.4188,0.57069,0.02544,0.40208,0.34284,-1
0.1852,0.29394,0.58248,0.10353,0.2991,0.45919,0.10915,0.23978,0.11902,-1
0.16591,0.2927,0.43416,0.28303,0.49704,0.20377,0.22578,0.37433,0.13346,-1
0.08641,0.6788,0.39797,0.33194,0.65661,0.39868,0.06632,0.1305,0.1419,-1
0.10228,0.17608,0.50466,0.25456,0.31572,0.16818,0.24025,0.57305,0.38417,-1
0.06294,0.11386,0.50757,0.21763,0.37013,0.12217,0.14744,0.08473,0.41308,-1
0.27349,0.19073,0.68458,0.20299,0.29706,0.24349,0.42767,0.6241,0.08611,-1
0.30676,0.50574,0.66407,0.24031,0.57177,0.32343,0.36716,0.21187,0.22144,-1
0.2733,0.72678,0.10521,0.21992,0.52345,0.3236,0.78531,0.39715,0.09261,-1
0.1965,0.30922,0.56275,0.19712,0.4786,0.30826,0.28205,0.49908,0.15195,-1
0.16871,0.83046,0.56361,0.1581,0.60569,0.53596,0.06767,0.22114,0.12034,-1
0.2293,1.23826,0.63563,0.25756,0.64881,0.65455,0.20561,0.29489,0.32027,-1
0.13234,0.32803,0.71579,0.17057,0.36316,0.38426,0.14539,0.80871,0.28091,-1
0.1097,0.19799,0.35887,0.26143,0.30716,0.21587,0.14852,0.21293,0.07953,-1
0.3229,0.20538,0.05545,0.23926,0.45824,0.21349,0.93164,0.3908,0.1461,-1
0.11629,0.82767,0.58943,0.13444,0.62298,0.42209,0.06896,0.17801,0.12307,-1
0.10787,0.33723,0.4671,0.22449,0.43286,0.36175,0.10392,0.21256,0.0874,-1
0.10864,0.18389,0.21839,0.1712,0.36792,0.21319,0.14477,0.38851,0.50956,-1
0.09544,0.492,0.38629,0.26771,0.42689,0.22642,0.20891,0.42962,0.12143,-1
0.11023,0.17748,0.49842,0.19435,0.40954,0.18448,0.17547,0.1207,0.12914,-1
0.10568,0.21615,0.36232,0.2519,0.39359,0.14837,0.26124,0.12448,0.11609,-1
0.1529,0.2397,0.47851,0.32367,0.37422,0.26232,0.06825,0.17087,0.28267,-1
0.32368,1.12762,0.06108,0.32055,0.76881,0.43379,0.68914,0.106,0.85713,-1
0.21806,0.2788,0.7136,0.19002,0.31784,0.4456,0.12439,0.28775,0.31387,-1
0.18618,0.19891,0.918,0.1154,0.30496,0.15,0.48463,0.21076,0.05556,-1
0.17125,0.66522,0.57213,0.23378,0.24319,0.26686,0.17743,0.66433,0.16342,-1
0.15512,0.52612,0.57886,0.08911,0.4488,0.34888,0.02791,0.43256,0.23031,-1
0.27513,0.10387,0.50024,0.21062,0.3143,0.18765,0.46802,0.80085,0.22875,-1
0.19476,0.50149,0.49827,0.30685,0.57439,0.2796,0.4012,0.31501,0.26463,-1
0.0575,0.4727,0.33659,0.17358,0.63846,0.2509,0.10164,0.06565,0.42551,-1
0.18429,0.37758,0.62122,0.17288,0.42682,0.26631,0.19301,0.36601,0.58329,-1
0.13625,0.81098,0.90141,0.13868,0.46113,0.51156,0.13773,0.19309,0.30503,-1
0.15777,0.19663,0.48291,0.29889,0.40885,0.23175,0.12819,0.69496,0.37949,-1
0.19849,0.14162,0.78195,0.16867,0.26568,0.13282,0.56774,0.68629,0.18251,-1
0.22572,0.37045,0.0575,0.21417,0.57908,0.19331,0.62592,0.06779,0.23489,-1
0.22513,0.29087,0.61486,0.234,0.44926,0.24736,0.27523,0.19753,0.17897,-1
0.15007,0.84855,0.56482,0.28985,0.68142,0.49283,0.26897,0.66629,0.10872,-1
0.20921,0.26317,0.13661,0.22361,0.35468,0.1596,0.66933,0.57068,0.13048,-1
0.15581,0.22391,0.49156,0.20182,0.4571,0.20347,0.16939,0.37312,0.06273,-1
0.17475,0.28859,0.47864,0.22013,0.52297,0.20126,0.19492,0.42223,0.22025,-1
0.30503,0.25275,0.08576,0.24725,0.49271,0.18133,0.79273,0.22428,0.28725,-1
0.20841,0.4196,0.48272,0.20156,0.56937,0.29577,0.13257,0.31936,0.20291,-1
0.16239,0.55126,0.56088,0.25221,0.48546,0.51193,0.10841,0.42691,0.25614,-1
0.10093,1.25796,0.48818,0.08217,0.82977,0.54081,0.1002,0.14918,0.19295,-1
0.12066,1.03339,0.50413,0.28157,0.64644,0.61131,0.03019,0.35281,0.06126,-1
0.17565,0.21736,0.18519,0.40727,0.38842,0.27812,0.08302,0.72442,0.36347,-1
0.13911,0.20044,0.46776,0.2971,0.37087,0.22896,0.16308,0.3148,0.18652,-1
0.26772,0.14628,0.05258,0.2305,0.27455,0.15396,0.64846,0.75658,0.0735,-1
0.10386,0.52228,0.88813,0.07209,0.57285,0.28752,0.05145,0.34026,0.5466,-1
0.15729,0.11926,0.68383,0.15668,0.24558,0.16986,0.19113,0.34072,0.17189,-1
0.21875,0.1838,0.94116,0.1337,0.34507,0.21779,0.27182,0.10028,0.50871,-1
0.12729,0.8325,0.67239,0.17379,0.5169,0.35106,0.25485,0.37332,0.23637,-1
0.13277,0.63628,0.52388,0.17802,0.66931,0.35703,0.11315,0.36286,0.16037,-1
0.07866,0.55091,0.75718,0.04769,0.5113,0.51171,0.05912,0.73873,0.15916,-1
0.24506,0.21516,0.48039,0.27628,0.37292,0.23426,0.19339,0.30122,0.46111,-1
0.21563,0.2138,0.14122,0.20419,0.45707,0.16178,0.47661,0.19436,0.10211,-1
0.20213,0.15729,0.56407,0.16774,0.22843,0.34405,0.06792,0.18526,0.30763,-1
0.17378,0.64145,0.85287,0.13253,0.33128,0.61415,0.09879,0.07346,0.1371,-1
0.11714,0.32408,0.40973,0.13007,0.46371,0.19203,0.06315,0.18956,0.67538,-1
0.19508,0.47121,0.27348,0.25297,0.54649,0.2337,0.65036,0.46912,0.24767,-1
0.32086,0.17323,0.07374,0.25936,0.34929,0.20669,0.62433,0.66014,0.36456,-1
0.23276,0.12009,0.39485,0.26441,0.26914,0.11933,0.4346,0.47443,0.24945,-1
0.11357,0.65764,0.51636,0.27149,0.55268,0.54369,0.04291,0.70169,0.20484,-1
0.12919,0.27819,0.52634,0.23254,0.4098,0.31939,0.17149,0.85801,0.37572,-1
0.18003,0.35757,0.50747,0.29484,0.23242,0.47463,0.07216,0.34908,0.37599,-1
0.26619,0.39426,0.44388,0.22559,0.47358,0.22951,0.53665,0.11058,0.53479,-1
0.2208,0.64853,0.53183,0.22489,0.46604,0.50564,0.05399,0.13531,0.09826,-1
0.2942,1.43388,0.05037,0.30324,0.8941,0.46644,0.81733,0.24489,0.14802,-1
0.20334,0.32036,0.94432,0.11427,0.52953,0.28376,0.31991,0.60875,0.33582,-1
0.16752,0.16176,0.48376,0.37251,0.30334,0.18546,0.11231,0.32419,0.25667,-1
0.13899,0.5298,0.34769,0.34277,0.63012,0.29344,0.1046,0.37478,0.16267,-1
0.13432,0.48283,0.59639,0.28689,0.34871,0.35409,0.15653,0.11997,0.25324,-1
0.1428,0.23863,0.56181,0.15725,0.34193,0.28418,0.11179,0.26338,0.3369,-1
0.14517,0.16763,0.18316,0.19793,0.23228,0.14453,0.33779,0.59769,0.25302,-1
0.13498,1.06789,0.48379,0.23499,0.71733,0.39654,0.13991,0.21512,0.29117,-1
0.27527,0.34745,0.05019,0.29105,0.54374,0.19227,0.47192,0.37232,0.24765,-1
0.15409,0.27017,0.51456,0.28847,0.32126,0.40211,0.04276,0.42734,0.1584,-1
0.12607,0.51188,0.64372,0.14642,0.61837,0.24833,0.25378,0.12545,0.08107,-1
0.14041,0.05993,0.10793,0.34669,0.23436,0.12128,0.28063,0.77272,0.60037,-1
0.16052,0.15472,0.28656,0.25762,0.26444,0.15712,0.14848,0.32877,0.18028,-1
0.06007,0.63531,0.49925,0.29804,0.53708,0.31504,0.01756,0.10398,0.04537,-1
0.10256,0.20302,0.51666,0.18768,0.33269,0.31019,0.11285,0.81598,0.06781,-1
0.06327,0.24443,0.47234,0.22287,0.41041,0.20588,0.08248,0.32948,0.19695,-1
0.11496,0.65059,0.59339,0.11469,0.55809,0.43794,0.06284,0.05873,0.20592,-1
0.26074,0.1639,0.64856,0.22017,0.28384,0.27618,0.22099,0.58246,0.50564,-1
0.10815,0.10839,0.51919,0.11779,0.15833,0.14423,0.18659,0.54207,0.08015,-1
0.1753,0.83651,0.29388,0.19588,0.66477,0.34494,0.37358,0.20207,0.26391,-1
0.14402,1.27135,0.6215,0.18273,0.53771,0.5727,0.12593,0.25528,0.10115,-1
0.29146,0.52436,0.29006,0.31549,0.61816,0.35744,0.16413,0.16917,0.17284,-1
0.24084,0.25309,0.2837,0.15803,0.47135,0.25593,0.24153,0.47592,0.23262,-1
0.13069,0.6888,0.30286,0.33104,0.61992,0.2488,0.37138,0.03253,0.90682,-1
0.11444,0.27724,0.07133,0.22657,0.30015,0.21986,0.05977,0.19507,0.03838,-1
0.13504,0.27799,0.55714,0.12352,0.3906,0.33177,0.10043,0.38184,0.23558,-1
0.2115,0.57782,0.92133,0.1461,0.73075,0.31537,0.55581,0.43057,0.16519,-1
0.07047,0.81356,0.94599,0.05216,0.43111,0.36879,0.11817,0.2716,0.39926,-1
0.17586,0.7246,0.4902,0.37103,0.62138,0.5982,0.00831,0.2502,0.32597,-1
0.17956,0.45156,0.66149,0.17399,0.33021,0.66381,0.08952,0.51031,0.18742,-1
0.09442,0.36659,0.5635,0.16639,0.57459,0.19845,0.24691,0.04256,0.13781,-1
0.21766,0.932,0.57806,0.28538,0.45954,0.70723,0.04903,0.5207,0.23262,-1
0.18382,0.09744,0.33669,0.25105,0.19641,0.18168,0.21388,0.22058,0.11006,-1
0.17427,0.23362,0.52119,0.23354,0.42009,0.25912,0.13165,0.32704,0.28312,-1
0.08821,0.44231,0.53011,0.10761,0.49481,0.34593,0.02105,0.805,0.11936,-1
0.18463,0.20243,0.57099,0.24568,0.33038,0.25653,0.15371,0.23523,0.71814,-1
0.0572,0.46655,0.64559,0.05288,0.48002,0.23019,0.06446,0.09598,0.1973,-1
0.30952,0.51137,0.67874,0.25484,0.37561,0.50611,0.24568,0.64785,0.23477,-1
0.1868,0.53241,0.91707,0.11273,0.52848,0.59967,0.16912,0.60643,0.24229,-1
0.19172,0.11609,0.1116,0.20689,0.25455,0.12976,0.42374,0.40751,0.07964,-1
0.09479,0.49369,0.47078,0.38305,0.53755,0.34321,0.0436,0.26403,0.43858,-1
0.25104,0.22831,0.04988,0.278,0.3588,0.15796,0.96512,0.25867,0.21388,-1
0.15181,0.15004,0.31617,0.27097,0.37622,0.16389,0.2226,0.24856,0.18728,-1
0.0775,0.87653,0.64466,0.0922,0.46103,0.47849,0.12518,0.72018,0.08475,-1
0.14558,0.3287,0.69171,0.11443,0.44542,0.26403,0.18362,0.11049,0.25672,-1
0.10309,0.51221,0.48216,0.22246,0.54489,0.32262,0.09488,0.08623,0.03618,-1
0.18694,0.38288,0.72443,0.17758,0.4344,0.18199,0.69447,0.38702,0.1336,-1
0.16516,0.27715,0.48073,0.28068,0.38351,0.28849,0.00472,0.35372,0.06242,-1
0.16939,0.60897,0.46419,0.23696,0.50855,0.39029,0.31094,0.76092,0.56201,-1
0.07967,0.49515,0.52316,0.19402,0.63824,0.27955,0.16586,0.39688,0.0038,-1
0.19277,0.62104,0.43715,0.22019,0.58598,0.38022,0.03213,0.15919,0.04038,-1
0.11178,0.505,0.58956,0.1508,0.50185,0.29338,0.12101,0.26292,0.13208,-1
0.16588,0.59466,0.61957,0.26133,0.48547,0.37031,0.31682,0.79559,0.10891,-1
0.08697,0.14921,0.30067,0.20856,0.44499,0.18074,0.11303,0.38598,0.22258,-1
0.19319,0.34084,0.5333,0.23063,0.44131,0.32898,0.04643,0.17091,0.52545,-1
0.28781,0.23527,0.9425,0.1719,0.43854,0.21099,0.18186,0.38896,0.13308,-1
0.20024,0.35948,0.4916,0.30219,0.47019,0.28908,0.01889,0.2895,0.43623,-1
0.11773,0.39811,0.58873,0.2514,0.43309,0.27098,0.15141,0.14197,0.32312,-1
0.18684,1.01691,0.10221,0.2543,0.66708,0.38047,0.51496,0.29811,0.59225,-1
0.10236,0.76671,0.56332,0.23377,0.53009,0.34844,0.20459,0.01868,0.02915,-1
0.33405,0.90566,0.38165,0.31185,0.56198,0.62184,0.76052,0.74307,0.46451,-1
0.12814,0.32685,0.52766,0.19813,0.32545,0.25176,0.07812,0.19882,0.08207,-1
0.22718,0.15569,0.05364,0.18767,0.34187,0.14374,0.50439,0.48283,0.35987,-1
0.16691,1.53868,0.43782,0.26403,0.78051,0.52503,0.07564,0.13425,0.44547,-1
0.17133,1.08243,0.54717,0.17645,0.64335,0.37715,0.10222,0.18742,0.13813,-1
0.12364,0.36696,0.48192,0.19134,0.43483,0.22245,0.12113,0.18148,0.30161,-1
0.14525,0.12267,0.24876,0.21143,0.24563,0.10148,0.29214,0.41195,0.26706,-1
0.13898,0.23102,0.65217,0.13449,0.4037,0.16947,0.38111,0.27676,0.33919,-1
0.19664,0.35402,0.90838,0.12593,0.50316,0.32191,0.20336,0.60618,0.38193,-1
0.20337,0.73044,0.52943,0.15167,0.70529,0.46045,0.19128,0.30132,0.40581,-1
0.2231,1.30743,0.6638,0.23895,0.7665,0.36323,0.67024,0.09957,0.21528,-1
0.27451,0.17513,0.61514,0.15055,0.34598,0.19569,0.01034,0.41722,0.60756,-1
0.06826,0.32663,0.48735,0.28069,0.42643,0.27403,0.09326,0.61015,0.2112,-1
0.11998,0.91829,0.5593,0.15815,0.5893,0.46268,0.07129,0.35732,0.16171,-1
0.26004,0.18868,0.21625,0.30371,0.24872,0.18792,0.40095,0.29338,0.03273,-1
0.2435,0.20593,0.48883,0.30505,0.3709,0.19347,0.37623,0.30979,0.53145,-1
0.19121,0.97722,0.55466,0.201,0.61651,0.50678,0.05972,0.11774,0.46837,-1
0.2024,0.36099,0.4387,0.21444,0.47925,0.22617,0.02386,0.31048,0.13167,-1
0.18543,0.29326,0.17748,0.30412,0.47556,0.27568,0.16893,0.19061,0.15948,-1
0.2766,0.23704,0.47632,0.2014,0.40071,0.26359,0.34271,0.14786,0.11286,-1
0.18385,0.52472,0.60473,0.26603,0.45838,0.32848,0.18834,0.17099,0.1982,-1
0.15244,0.86383,0.5051,0.31629,0.63122,0.4117,0.10368,0.3017,0.32734,-1
0.25689,0.60502,0.47599,0.24391,0.64545,0.2956,0.48539,0.11389,0.28008,-1
0.1662,0.27069,0.49521,0.308,0.32558,0.28277,0.24403,0.39432,0.26298,-1
0.17337,0.24346,0.5359,0.25379,0.42883,0.29637,0.10407,0.12773,0.46547,-1
0.14534,0.15899,0.52849,0.11436,0.32053,0.13829,0.03363,0.40535,0.16411,-1
0.19151,0.66788,0.52217,0.20208,0.54599,0.50851,0.01923,0.45229,0.21575,-1
0.08158,0.26068,0.20805,0.30868,0.49868,0.181,0.16469,0.1323,0.12817,-1
0.16189,0.44559,0.46875,0.2247,0.44636,0.54564,0.12661,0.80493,0.2073,-1
0.1666,0.17407,0.47596,0.28464,0.37812,0.25859,0.23238,0.59164,0.14533,-1
0.15294,0.47423,0.48383,0.32247,0.50856,0.25264,0.33132,0.18646,0.26552,-1
0.28384,0.13965,0.05043,0.32324,0.37212,0.143,0.54025,0.30853,0.20592,-1
0.08485,1.064,0.52803,0.22467,0.53242,0.51275,0.06067,0.54132,0.15952,-1
0.05768,0.40856,0.51185,0.23657,0.55558,0.31063,0.10056,0.43172,0.18316,-1
0.24327,0.76377,0.47665,0.29018,0.64565,0.37299,0.01425,0.30302,0.1695,-1
0.20415,0.18793,0.05045,0.20591,0.25924,0.16968,0.44105,0.64723,0.35451,-1
0.29283,0.49154,0.74888,0.18255,0.49899,0.35526,0.40326,0.2768,0.23105,-1
0.10315,0.36036,0.42489,0.29673,0.3727,0.20664,0.31384,0.37021,0.09449,-1
0.13467,1.32657,0.52734,0.19672,0.80251,0.61887,0.16003,0.21032,0.22895,-1
0.05734,0.40489,0.57373,0.12189,0.46534,0.2246,0.14271,0.24233,0.22147,-1
0.17363,0.28502,0.68518,0.12843,0.36232,0.27429,0.21036,0.27616,0.57698,-1
0.11864,0.2774,0.70146,0.15719,0.45008,0.26847,0.2385,0.83813,0.25106,-1
0.1299,0.91503,0.59723,0.18058,0.58396,0.47049,0.06944,0.43564,0.47646,-1
0.08151,0.1546,0.50971,0.31777,0.26154,0.26782,0.09021,0.72914,0.09342,-1
0.16569,0.32966,0.41819,0.2768,0.43976,0.33307,0.21904,0.68235,0.17899,-1
0.08179,0.55687,0.56092,0.15772,0.50029,0.49254,0.10474,0.76759,0.25704,-1
0.17738,0.20706,0.42969,0.19319,0.39797,0.1876,0.31762,0.30009,0.23793,-1
0.17668,0.75325,0.67521,0.16813,0.51641,0.36434,0.3695,0.44028,0.33289,-1
0.26682,0.76932,0.56271,0.25873,0.6106,0.35371,0.29326,0.24651,0.3746,-1
0.15086,0.37877,0.52644,0.14432,0.48919,0.35089,0.02115,0.79685,0.25868,-1
0.16619,0.20527,0.84403,0.11383,0.219,0.19815,0.35545,0.69402,0.26981,-1
0.17965,0.86305,0.59798,0.20311,0.55322,0.48727,0.09193,0.10421,0.23832,-1
0.1104,0.41622,0.25038,0.27935,0.56387,0.2176,0.20253,0.14563,0.07165,-1
0.1088,0.6835,0.27827,0.19552,0.68947,0.31537,0.21908,0.29685,0.10161,-1
0.13829,0.27118,0.6086,0.10385,0.37352,0.23953,0.03739,0.1982,0.40845,-1
0.13249,0.29875,0.72645,0.13775,0.46143,0.3031,0.18666,0.48111,0.19092,-1
0.20779,0.15291,0.46962,0.24135,0.35062,0.19578,0.36086,0.57271,0.18117,-1
0.23923,0.34821,0.58354,0.23287,0.40156,0.32391,0.22136,0.26646,0.29435,-1
0.26435,0.24231,0.61472,0.25763,0.31303,0.25261,0.15273,0.40273,0.70661,-1
0.16008,0.26369,0.50285,0.32717,0.35058,0.39417,0.10346,0.18916,0.09642,-1
0.06638,0.36517,0.50895,0.0755,0.39024,0.24556,0.00302,0.38738,0.1525,-1
0.2701,0.36221,0.14381,0.24186,0.33037,0.21345,0.72208,0.30904,0.03787,-1
0.23498,0.46056,0.29558,0.29016,0.54191,0.30035,0.57608,0.62693,0.28761,-1
0.14246,0.6774,0.53232,0.31946,0.60343,0.4144,0.15725,0.27945,0.16559,-1
0.13635,0.96228,0.47459,0.26669,0.73685,0.45987,0.10728,0.37427,0.40059,-1
0.14773,0.25722,0.42831,0.29804,0.43094,0.19728,0.00915,0.56543,0.15626,-1
0.13971,0.15458,0.54322,0.13633,0.30167,0.17477,0.11068,0.23232,0.29367,-1
0.21433,0.46024,0.05144,0.2719,0.5865,0.19782,0.87267,0.09508,0.23441,-1
0.21227,0.53304,0.5101,0.34032,0.49603,0.37808,0.28725,0.30182,0.31009,-1
0.14275,0.51547,0.48338,0.28991,0.40984,0.26027,0.10653,0.41122,0.50262,-1
0.24231,0.59918,0.5714,0.3187,0.47038,0.45943,0.21193,0.04799,0.22816,-1
0.20659,0.3627,0.56424,0.23721,0.50218,0.24196,0.24186,0.23207,0.26528,-1
0.14706,0.47562,0.53542,0.27701,0.45577,0.36348,0.08811,0.14602,0.48232,-1
0.16499,0.26311,0.47033,0.35921,0.45738,0.24219,0.03761,0.33299,0.35135,-1
0.11089,0.31517,0.35265,0.25866,0.47948,0.19621,0.26278,0.43271,0.23472,-1
0.1732,1.13749,0.67043,0.20527,0.57751,0.51988,0.45216,0.71069,0.09605,-1
0.2247,0.62844,0.27708,0.28408,0.51146,0.40083,0.28497,0.30219,0.10816,-1
0.16736,0.37736,0.39902,0.34863,0.42728,0.35786,0.15404,0.67752,0.06778,-1
0.1468,0.44509,0.4853,0.33686,0.52515,0.32537,0.22232,0.3986,0.30441,-1
0.11208,0.13864,0.78605,0.11156,0.2573,0.18302,0.21903,0.65758,0.15041,-1
0.18784,0.44401,0.62349,0.13238,0.35293,0.518,0.12382,0.45286,0.28503,-1
0.14845,0.53409,0.38722,0.35415,0.67979,0.34299,0.20654,0.45512,0.20009,-1
0.18936,0.41814,0.53218,0.23602,0.60178,0.33287,0.17443,0.33791,0.3868,-1
0.11023,0.22582,0.55867,0.22752,0.36351,0.21346,0.17568,0.16726,0.0702,-1
0.06466,0.31691,0.41676,0.23227,0.45837,0.29077,0.0713,0.79526,0.05873,-1
0.31588,0.30297,0.66058,0.21248,0.42658,0.2641,0.09821,0.37779,0.41005,-1
0.26722,0.29451,0.05786,0.25225,0.47361,0.1661,0.89773,0.21928,0.36063,-1
0.12786,0.49805,0.42773,0.17932,0.50978,0.22488,0.34905,0.08038,0.38898,-1
0.20538,0.12065,0.59743,0.19526,0.29971,0.19937,0.30608,0.52579,0.17418,-1
0.20025,1.11044,0.62129,0.285,0.60831,0.47657,0.46267,0.39012,0.20872,-1
0.20832,0.58141,0.50321,0.20316,0.60142,0.33602,0.00552,0.59695,0.17576,-1
